Id,unidad,comentarios,fecha,fechareg,userreg,fechamod,usermod,IdModulo
12678,1083,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",28/02/2018,55:56.9,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-23:55:56-1083
12679,7,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",01/03/2018,09:06.6,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-00:09:06-007
12680,1070,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",01/03/2018,24:34.6,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-00:24:34-1070
12681,1100,"REGISTRO DE CAMBIO DE ACEITE DE LA UNIDAD, ACTUALIZO KM/MI",01/03/2018,44:21.5,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,CAU-07:44:21-1100
12682,1066,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",01/03/2018,06:47.8,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-10:06:47-1066
12683,10,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",01/03/2018,07:28.7,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-10:07:28-0010
12684,1050,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",01/03/2018,08:05.3,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-10:08:05-1050
12685,14,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",01/03/2018,08:41.8,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-10:08:41-0014
12686,1045,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",01/03/2018,09:12.0,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-10:09:11-1045
12687,137,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",01/03/2018,09:43.7,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-10:09:43-137
12688,135,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",01/03/2018,10:12.8,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-10:10:12-135
12689,1076,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",01/03/2018,10:38.1,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-10:10:38-1076
12690,1042,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",01/03/2018,11:05.6,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-10:11:05-1042
12691,1028,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",01/03/2018,11:30.7,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-10:11:30-1028
12692,1077,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",01/03/2018,11:59.0,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-10:11:58-1077
12693,4,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",01/03/2018,12:32.2,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-10:12:32-004
12694,140,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",01/03/2018,13:05.9,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-10:13:05-140
12695,1041,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",01/03/2018,13:37.6,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-10:13:37-1041
12696,1084,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",01/03/2018,52:48.2,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-13:52:48-1084
12697,1101,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",01/03/2018,53:20.0,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-13:53:20-1101
12698,1090,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",01/03/2018,54:00.6,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-13:54:00-1090
12699,1094,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",01/03/2018,57:13.2,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-14:57:13-1094
12700,1074,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",01/03/2018,58:06.1,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-14:58:06-1074
12701,3,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",01/03/2018,58:36.5,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-14:58:36-003
12702,135,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",01/03/2018,59:27.9,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-14:59:27-135
12703,5,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",01/03/2018,00:09.4,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-15:00:09-005
12704,1075,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",01/03/2018,02:11.1,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-15:02:11-1075
12705,1009,RELLENO,01/03/2018,55:20.9,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,CA-15:55:20-1009
12706,1074,CAMBIO DE ACEITE Y FILTROS,01/03/2018,56:12.4,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,CA-15:56:12-1074
12707,1074,"REGISTRO DE CAMBIO DE ACEITE DE LA UNIDAD, ACTUALIZO KM/MI",01/03/2018,56:42.3,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,CAU-15:56:42-1074
12708,5,CAMBIO DE ACEITE I FILTROS,01/03/2018,59:01.8,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,CA-15:59:01-005
12709,5,"REGISTRO DE CAMBIO DE ACEITE DE LA UNIDAD, ACTUALIZO KM/MI",01/03/2018,59:34.5,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,CAU-15:59:34-005
12710,1025,SE CAMBIO FOCO DE DIRECCI‡N DELANTERO LADO DERECHO.,01/03/2018,16:44.3,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-16:16:44-1025
12711,1026,INSTALACI‡N DE ALTERNADOR.,01/03/2018,17:36.6,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-16:17:36-1026
12712,142,MONTAJE DE CLOUCH.,01/03/2018,18:13.3,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-16:18:13-142
12713,1052,REVICION DE CABLEADO DE LUCES DE CAJA.,01/03/2018,19:15.0,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-16:19:14-1052
12714,136,CAMBIO DE PILA UNIDAD 1026.,01/03/2018,20:15.2,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-16:20:15-136
12715,142,TERMINAR DE ARMAR LA TRANSMICION Y PALANCA DE VELLOSIDADES.,01/03/2018,28:54.9,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-16:28:54-142
12716,1070,INSTALACI‡N DE BASE DE SIRENA DE REVERSA.,01/03/2018,30:12.5,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-16:30:12-1070
12717,1037,REVICION DE ALAMBRADO DE LUCES DE LA CAJA Y INSTALACI‡N DE RELEE Y 4 TERMINALES CON CABLE.,01/03/2018,32:09.9,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-16:32:09-1037
12718,1056,REVICION DEL A/C Y PONER GAS FREON.,01/03/2018,33:33.8,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-16:33:33-1056
12719,1052,INSTALACI‡N DE RELEE PARA LUCES DE CAJA.,01/03/2018,34:26.4,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-16:34:26-1052
12720,1081,QUITAR MARCA DA•ADA.,01/03/2018,35:15.4,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-16:35:15-1081
12721,1060,RELLENO DE ACEITE DE MOTOR 1 LITRO.,01/03/2018,36:06.1,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-16:36:06-1060
12722,12,SE CAMBIO LA PILA PORQUE ESTABA MUERTA.,01/03/2018,37:19.9,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-16:37:19-0012
12723,131,CAMBIAR BANDAS DE ALTERNADOR E HIDRµULICO.,01/03/2018,38:26.0,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-16:38:25-131
12724,132,SE CAMBIARON BANDA DE ALTERNADOR E HIDRµULICO.,01/03/2018,39:41.7,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-16:39:41-132
12725,133,SE CAMBIO 1 FOCO H4.,01/03/2018,40:19.6,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-16:40:19-133
12726,1036,MTTO Y SE REVISARON LUCES.,01/03/2018,41:47.5,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-16:41:47-1036
12727,1081,"DESMONTAR TRANSMICION,CLOUCH Y VOLANTE.",01/03/2018,42:47.0,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-16:42:46-1081
12728,1059,SE CAMBIO PLAFON TRASERO LADO DERECHO.,01/03/2018,43:34.3,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-16:43:34-1059
12729,1057,MTTO Y REVICION DE LUCES Y CALIBRACI‡N DE LLANTAS Y 1 PLAFON.,01/03/2018,46:18.1,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-16:46:18-1057
12730,1057,"CAMBIO DE BALERO  DE CENTRO TRASERO Y CAMBIAR 2 MANGUERAS DE COMBUSTIBLE,",,,,,,
DE TANQUES AUXILIARES.,01/03/2018,48:57.2,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-16:48:57-1057,,
12731,136,CALIBRACI‡N DE LLANTAS.,01/03/2018,49:47.4,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-16:49:47-136
12732,1077,CAMBIAR FOCO DELANTERO H4.,01/03/2018,50:54.5,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-16:50:54-1077
